Age,Word,Lexical_Class,MCDIp,LogFreq,ProKWo
22,finish,verbs,0.165,2.46834733,0.339180929
23,finish,verbs,0.2251908,2.530199698,0.380526916
24,finish,verbs,0.2607204,2.612783857,0.419233453
25,finish,verbs,0.3423423,2.657055853,0.467051349
26,finish,verbs,0.3867403,2.705863712,0.548134496
27,finish,verbs,0.4051282,2.731588765,0.570805684
28,finish,verbs,0.5947302,2.771587481,0.701427345
29,finish,verbs,0.5606061,2.828659897,0.644458206
30,finish,verbs,0.6271186,2.923761961,0.748943915
16,first,adjectives,0.005230126,2.756636108,0.062540569
17,first,adjectives,0.003663004,2.779596491,0.071021852
18,first,adjectives,0.02036199,2.84135947,0.112082349
19,first,adjectives,0.03963415,2.874481818,0.15229699
20,first,adjectives,0.04379562,2.913813852,0.171988148
21,first,adjectives,0.07881773,2.958563883,0.19832614
22,first,adjectives,0.15,2.995196292,0.300205002
23,first,adjectives,0.1984733,3.030194785,0.346786274
24,first,adjectives,0.2161235,3.118925753,0.380987604
25,first,adjectives,0.3063063,3.154119526,0.433230475
26,first,adjectives,0.3756906,3.183839037,0.516323456
27,first,adjectives,0.4102564,3.215373153,0.54396179
28,first,adjectives,0.5646173,3.25358029,0.671458057
29,first,adjectives,0.520202,3.300812794,0.624109738
30,first,adjectives,0.6610169,3.355834496,0.732601701
16,fish,nouns,0.3002092,2.737987326,0.130419342
17,fish,nouns,0.3516484,2.785329835,0.147731967
18,fish,nouns,0.5384615,2.84260924,0.236956658
19,fish,nouns,0.5853659,2.902002891,0.283018795
20,fish,nouns,0.5948905,2.953759692,0.297549041
21,fish,nouns,0.6502463,2.991226076,0.327620898
22,fish,nouns,0.765,3.022428371,0.430183636
23,fish,nouns,0.8244275,3.092018471,0.475548099
24,fish,nouns,0.8319039,3.155032229,0.506155069
25,fish,nouns,0.8858859,3.169674434,0.552673147
26,fish,nouns,0.9116022,3.194236749,0.624275161
27,fish,nouns,0.8974359,3.225309282,0.641807787
28,fish,nouns,0.9711418,3.246990699,0.755207833
29,fish,nouns,0.9393939,3.285557309,0.700211411
30,fish,nouns,0.9661017,3.318063335,0.792803661
16,fit,verbs,0.003138075,2.372912003,0.080026484
17,fit,verbs,0,2.416640507,0.087806593
18,fit,verbs,0.03167421,2.485721426,0.145461805
19,fit,verbs,0.04268293,2.564666064,0.190231272
20,fit,verbs,0.05109489,2.639486489,0.208526229
21,fit,verbs,0.0591133,2.691081492,0.230486902
22,fit,verbs,0.12,2.778874472,0.333651079
23,fit,verbs,0.1832061,2.810232518,0.37982983
24,fit,verbs,0.2212693,2.905256049,0.423412457
25,fit,verbs,0.2942943,2.946452265,0.472574675
26,fit,verbs,0.3756906,2.969881644,0.556672839
27,fit,verbs,0.3692308,3.010723865,0.580089121
28,fit,verbs,0.5357591,3.066325925,0.70625877
29,fit,verbs,0.510101,3.108226656,0.646353774
30,fit,verbs,0.5966102,3.139879086,0.752704238
16,fix,verbs,0.0125523,2.257678575,0.084202767
17,fix,verbs,0.02197802,2.330413773,0.09430042
18,fix,verbs,0.09049774,2.413299764,0.143572778
19,fix,verbs,0.1341463,2.522444234,0.190326282
20,fix,verbs,0.1788321,2.617000341,0.208268287
21,fix,verbs,0.2068966,2.748188027,0.227763094
22,fix,verbs,0.325,2.888740961,0.346963482
23,fix,verbs,0.4427481,2.972665592,0.380649684
24,fix,verbs,0.4785592,3.07114529,0.432691655
25,fix,verbs,0.5645646,3.106530854,0.480602815
26,fix,verbs,0.640884,3.135132651,0.555978635
27,fix,verbs,0.6615385,3.171726454,0.591178181
28,fix,verbs,0.8343789,3.208978517,0.72051355
29,fix,verbs,0.7070707,3.255754787,0.66652773
30,fix,verbs,0.8474576,3.283301229,0.769456737
16,flag,nouns,0.0251046,1.113943352,0.096712493
17,flag,nouns,0.04395604,1.230448921,0.11982092
18,flag,nouns,0.10181,1.255272505,0.177073906
19,flag,nouns,0.1554878,1.255272505,0.215853659
20,flag,nouns,0.1386861,1.301029996,0.253722628
21,flag,nouns,0.2216749,1.579783597,0.241644155
22,flag,nouns,0.26,1.62324929,0.334591837
23,flag,nouns,0.3091603,1.653212514,0.373397667
24,flag,nouns,0.3927959,1.662757832,0.425838141
25,flag,nouns,0.4744745,1.69019608,0.468545469
26,flag,nouns,0.5359116,1.755874856,0.550276243
27,flag,nouns,0.4666667,1.886490725,0.561450044
28,flag,nouns,0.7101631,1.908485019,0.705868159
29,flag,nouns,0.5808081,1.963787827,0.639934701
30,flag,nouns,0.759322,1.982271233,0.765466102
16,flower,nouns,0.2029289,2.301029996,0.093908412
17,flower,nouns,0.2307692,2.394451681,0.112646219
18,flower,nouns,0.4072398,2.475671188,0.181253408
19,flower,nouns,0.5,2.51054501,0.229036786
20,flower,nouns,0.5036496,2.599883072,0.248112643
21,flower,nouns,0.5221675,2.621176282,0.27713186
22,flower,nouns,0.655,2.685741739,0.38612337
23,flower,nouns,0.7442748,2.728353782,0.434691187
24,flower,nouns,0.7564322,2.766412847,0.475216276
25,flower,nouns,0.8198198,2.797267541,0.522301125
26,flower,nouns,0.8618785,2.824125834,0.596978616
27,flower,nouns,0.8820513,2.851869601,0.622852976
28,flower,nouns,0.9422836,2.870988814,0.740239865
29,flower,nouns,0.8838384,2.897627091,0.68208933
30,flower,nouns,0.9661017,2.912222057,0.787179785
16,food,nouns,0.06799163,3.205475037,0.053024251
17,food,nouns,0.1355311,3.219322508,0.061893276
18,food,nouns,0.2149321,3.289365952,0.101853264
19,food,nouns,0.2926829,3.300160537,0.140395969
20,food,nouns,0.3065693,3.309630167,0.159486066
21,food,nouns,0.3743842,3.322219295,0.186795973
22,food,nouns,0.485,3.331832044,0.287195952
23,food,nouns,0.5534351,3.343802333,0.333771487
24,food,nouns,0.5917667,3.473340964,0.369716523
25,food,nouns,0.6216216,3.48315921,0.419224737
26,food,nouns,0.6961326,3.496514519,0.50722718
27,food,nouns,0.6974359,3.515211304,0.538953421
28,food,nouns,0.8343789,3.531351165,0.662170677
29,food,nouns,0.8333333,3.546789352,0.617389483
30,food,nouns,0.8813559,3.560862695,0.72506256
16,foot,nouns,0.1412134,2.943494516,0.095141417
17,foot,nouns,0.1465201,2.971275849,0.105743536
18,foot,nouns,0.3914027,3.051923916,0.190719447
19,foot,nouns,0.4359756,3.06669855,0.235917106
20,foot,nouns,0.4562044,3.082426301,0.256098456
21,foot,nouns,0.4827586,3.101747074,0.282212736
22,foot,nouns,0.63,3.124830149,0.393507487
23,foot,nouns,0.7137405,3.140508043,0.445784069
24,foot,nouns,0.7632933,3.184975191,0.487212941
25,foot,nouns,0.8438438,3.201397124,0.53937489
26,foot,nouns,0.8674033,3.218797998,0.609304633
27,foot,nouns,0.9076923,3.240049772,0.633423335
28,foot,nouns,0.9523212,3.255754787,0.748087886
29,foot,nouns,0.9040404,3.277379975,0.691242214
30,foot,nouns,0.9694915,3.289811839,0.792715439
16,for,function_words,0.0041841,3.733036683,0.064900304
17,for,function_words,0,3.756864224,0.073827221
18,for,function_words,0.01809955,3.821448019,0.121434318
19,for,function_words,0.03353659,3.854852362,0.164768296
20,for,function_words,0.03284672,3.893539844,0.183276434
21,for,function_words,0.04926108,3.931152639,0.212627777
22,for,function_words,0.12,3.967501175,0.318452227
23,for,function_words,0.1641221,3.99830294,0.364470912
24,for,function_words,0.1783877,4.082318522,0.405888231
25,for,function_words,0.2612613,4.114911084,0.455735467
26,for,function_words,0.3370166,4.145103133,0.537734599
27,for,function_words,0.3897436,4.170203023,0.564921574
28,for,function_words,0.5432873,4.197666426,0.687588841
29,for,function_words,0.4949495,4.243608461,0.637895817
30,for,function_words,0.6338983,4.279666944,0.747528487
16,fork,nouns,0.07322176,2.008600172,0.143823222
17,fork,nouns,0.1465201,2.089905111,0.1775992
18,fork,nouns,0.2714932,2.181843588,0.257974316
19,fork,nouns,0.3536585,2.257678575,0.309747261
20,fork,nouns,0.4087591,2.260071388,0.338129193
21,fork,nouns,0.4729064,2.290034611,0.376328407
22,fork,nouns,0.64,2.336459734,0.482951389
23,fork,nouns,0.6832061,2.356025857,0.526984233
24,fork,nouns,0.7084048,2.408239965,0.548842113
25,fork,nouns,0.7537538,2.442479769,0.583883013
26,fork,nouns,0.8066298,2.519827994,0.646230879
27,fork,nouns,0.8871795,2.564666064,0.670688399
28,fork,nouns,0.9184442,2.618048097,0.771734399
29,fork,nouns,0.8131313,2.677606953,0.706193817
30,fork,nouns,0.9288136,2.705007959,0.805271729
16,frog,nouns,0.1066946,2.674861141,0.080170823
17,frog,nouns,0.1428571,2.710963119,0.099133283
18,frog,nouns,0.2760181,2.770852012,0.161484433
19,frog,nouns,0.3810976,2.814913181,0.214170649
20,frog,nouns,0.4087591,2.868056362,0.231598647
21,frog,nouns,0.4285714,2.897077003,0.262228959
22,frog,nouns,0.575,2.927370363,0.372478495
23,frog,nouns,0.6183206,2.952792443,0.421918307
24,frog,nouns,0.7101201,2.969881644,0.466700928
25,frog,nouns,0.7447447,2.989449818,0.512856092
26,frog,nouns,0.7900552,3,0.592342181
27,frog,nouns,0.7692308,3.008600172,0.615851021
28,frog,nouns,0.9146801,3.016197354,0.73670416
29,frog,nouns,0.8232323,3.048441804,0.678375201
30,frog,nouns,0.9423729,3.057666104,0.784289339
16,full,adjectives,0.006276151,2.167317335,0.061605539
17,full,adjectives,0.02197802,2.245512668,0.069624474
18,full,adjectives,0.0520362,2.281033367,0.113683846
19,full,adjectives,0.08536585,2.324282455,0.149518075
20,full,adjectives,0.1021898,2.372912003,0.160265981
21,full,adjectives,0.1034483,2.404833717,0.186032015
22,full,adjectives,0.2,2.447158031,0.271987179
23,full,adjectives,0.2519084,2.491361694,0.321146377
24,full,adjectives,0.3396226,2.568201724,0.359351222
25,full,adjectives,0.3633634,2.598790507,0.408582353
26,full,adjectives,0.4972376,2.627365857,0.482942906
27,full,adjectives,0.5230769,2.636487896,0.510056009
28,full,adjectives,0.6675031,2.656098202,0.624903081
29,full,adjectives,0.6060606,2.698100546,0.582962674
30,full,adjectives,0.7525424,2.740362689,0.69140908
16,game,nouns,0.009414226,2.204119983,0.060482362
17,game,nouns,0.03296703,2.274157849,0.066537484
18,game,nouns,0.06108597,2.328379603,0.110873385
19,game,nouns,0.125,2.371067862,0.155476658
20,game,nouns,0.120438,2.421603927,0.175846596
21,game,nouns,0.1871921,2.474216264,0.208913976
22,game,nouns,0.3,2.521138084,0.317474874
23,game,nouns,0.2977099,2.558708571,0.36232975
24,game,nouns,0.4099485,2.592176757,0.405268889
25,game,nouns,0.4264264,2.624282096,0.4566659
26,game,nouns,0.4640884,2.641474111,0.539350116
27,game,nouns,0.5794872,2.677606953,0.568007403
28,game,nouns,0.7365119,2.738780558,0.694584584
29,game,nouns,0.6818182,2.805500858,0.64237851
30,game,nouns,0.820339,2.833784375,0.751506125
16,garage,nouns,0.01359833,1.230448921,0.117789898
17,garage,nouns,0.01465201,1.255272505,0.131214024
18,garage,nouns,0.04751131,1.342422681,0.178316266
19,garage,nouns,0.1036585,1.556302501,0.17618516
20,garage,nouns,0.120438,1.643452676,0.197399635
21,garage,nouns,0.1773399,1.86923172,0.237142857
22,garage,nouns,0.255,1.939519253,0.339558824
23,garage,nouns,0.2900763,2.004321374,0.397428296
24,garage,nouns,0.3842196,2.037426498,0.43863675
25,garage,nouns,0.4384384,2.100370545,0.492979772
26,garage,nouns,0.5027624,2.250420002,0.56770038
27,garage,nouns,0.5487179,2.298853076,0.594744745
28,garage,nouns,0.7001255,2.336459734,0.722880071
29,garage,nouns,0.6010101,2.450249108,0.652789505
30,garage,nouns,0.7355932,2.586587305,0.757176425
16,garbage,nouns,0.03138075,1.832508913,0.060146444
17,garbage,nouns,0.06959707,1.880813592,0.071387259
18,garbage,nouns,0.10181,2.033423755,0.116131107
19,garbage,nouns,0.1737805,2.068185862,0.159179153
20,garbage,nouns,0.2189781,2.127104798,0.189681227
21,garbage,nouns,0.2315271,2.195899652,0.220195419
22,garbage,nouns,0.285,2.260071388,0.333732194
23,garbage,nouns,0.4007634,2.290034611,0.388244275
24,garbage,nouns,0.4116638,2.322219295,0.43371125
25,garbage,nouns,0.4654655,2.408239965,0.483076588
26,garbage,nouns,0.5359116,2.431363764,0.560519688
27,garbage,nouns,0.5897436,2.501059262,0.582285046
28,garbage,nouns,0.6649937,2.522444234,0.706024432
29,garbage,nouns,0.6060606,2.599883072,0.657344724
30,garbage,nouns,0.7084746,2.622214023,0.76586005
16,garden,nouns,0.006276151,1.633468456,0.050209205
17,garden,nouns,0.003663004,1.73239376,0.060093994
18,garden,nouns,0.04751131,1.792391689,0.100235294
19,garden,nouns,0.07317073,1.838849091,0.137951911
20,garden,nouns,0.06569343,1.857332496,0.151859814
21,garden,nouns,0.09852217,1.886490725,0.188541307
22,garden,nouns,0.165,1.929418926,0.281534091
23,garden,nouns,0.2022901,1.963787827,0.322648975
24,garden,nouns,0.2332762,2.012837225,0.361737604
25,garden,nouns,0.2822823,2.045322979,0.412835249
26,garden,nouns,0.359116,2.1430148,0.497572409
27,garden,nouns,0.3846154,2.240549248,0.528736623
28,garden,nouns,0.5307403,2.276461804,0.655412927
29,garden,nouns,0.4747475,2.328379603,0.613095636
30,garden,nouns,0.579661,2.372912003,0.719845612
16,gentle,adjectives,0.04497908,2.469822016,0.076261718
17,gentle,adjectives,0.06593407,2.474216264,0.085597158
18,gentle,adjectives,0.1108597,2.51851394,0.135857119
19,gentle,adjectives,0.1067073,2.531478917,0.178577716
20,gentle,adjectives,0.1277372,2.567026366,0.200009547
21,gentle,adjectives,0.137931,2.582063363,0.224864362
22,gentle,adjectives,0.23,2.591064607,0.335078829
23,gentle,adjectives,0.2938931,2.595496222,0.380544094
24,gentle,adjectives,0.3310463,2.63447727,0.423715991
25,gentle,adjectives,0.4084084,2.639486489,0.469938344
26,gentle,adjectives,0.3922652,2.658964843,0.551622763
27,gentle,adjectives,0.3948718,2.67669361,0.569449395
28,gentle,adjectives,0.5432873,2.679427897,0.69870324
29,gentle,adjectives,0.4848485,2.702430536,0.636687499
30,gentle,adjectives,0.6169492,2.716003344,0.749109777
16,get,verbs,0.05857741,3.840545188,0.089822889
17,get,verbs,0.07326007,3.869290404,0.099301893
18,get,verbs,0.1696833,3.908324139,0.158110098
19,get,verbs,0.222561,3.940566286,0.203754017
20,get,verbs,0.2189781,3.977860729,0.22394223
21,get,verbs,0.3004926,4.008429827,0.250247616
22,get,verbs,0.435,4.046221937,0.363277415
23,get,verbs,0.519084,4.077876404,0.404409904
24,get,verbs,0.5471698,4.132931749,0.445565649
25,get,verbs,0.6186186,4.165481743,0.492289904
26,get,verbs,0.6961326,4.195262958,0.573540214
27,get,verbs,0.6871795,4.22592926,0.594471256
28,get,verbs,0.8695107,4.256067983,0.719686636
29,get,verbs,0.7929293,4.294422133,0.666604783
30,get,verbs,0.8440678,4.329519912,0.768567305
16,giraffe,nouns,0.07322176,2.004321374,0.069986258
17,giraffe,nouns,0.0952381,2.029383778,0.079422135
18,giraffe,nouns,0.1742081,2.068185862,0.131509318
19,giraffe,nouns,0.222561,2.10720997,0.175598251
20,giraffe,nouns,0.2737226,2.155336037,0.198561827
21,giraffe,nouns,0.2807882,2.250420002,0.234701132
22,giraffe,nouns,0.39,2.283301229,0.337809524
23,giraffe,nouns,0.4770992,2.318063335,0.388527904
24,giraffe,nouns,0.5763293,2.444044796,0.428710483
25,giraffe,nouns,0.5495495,2.460897843,0.465907768
26,giraffe,nouns,0.6187845,2.526339277,0.544478077
27,giraffe,nouns,0.6512821,2.549003262,0.571209623
28,giraffe,nouns,0.8318695,2.572871602,0.699311688
29,giraffe,nouns,0.7020202,2.611723308,0.642920051
30,giraffe,nouns,0.8372881,2.631443769,0.753133261
16,give,verbs,0.0251046,3.315340477,0.079709185
17,give,verbs,0.03296703,3.346744055,0.090930611
18,give,verbs,0.05656109,3.403292145,0.144927718
19,give,verbs,0.1219512,3.421932813,0.190366766
20,give,verbs,0.1386861,3.454539985,0.211034204
21,give,verbs,0.1724138,3.480438147,0.239624326
22,give,verbs,0.285,3.508933526,0.351252326
23,give,verbs,0.3473282,3.535547279,0.394404376
24,give,verbs,0.4236707,3.586812269,0.439965416
25,give,verbs,0.4864865,3.610340711,0.488596431
26,give,verbs,0.6022099,3.633468456,0.573982872
27,give,verbs,0.5794872,3.656481516,0.596393734
28,give,verbs,0.7804266,3.680063427,0.71438266
29,give,verbs,0.7121212,3.708760724,0.664618767
30,give,verbs,0.7898305,3.741072772,0.769268719
16,glass,nouns,0.0251046,1.51851394,0.079870465
17,glass,nouns,0.03663004,1.662757832,0.080481423
18,glass,nouns,0.1040724,1.716003344,0.132315852
19,glass,nouns,0.1585366,1.812913357,0.181089986
20,glass,nouns,0.1788321,1.84509804,0.198064463
21,glass,nouns,0.226601,1.892094603,0.228333787
22,glass,nouns,0.325,1.924279286,0.324595238
23,glass,nouns,0.3664122,2.017033339,0.377247906
24,glass,nouns,0.4665523,2.089905111,0.412825075
25,glass,nouns,0.4894895,2.158362492,0.463852282
26,glass,nouns,0.6353591,2.230448921,0.539358419
27,glass,nouns,0.5948718,2.307496038,0.572408132
28,glass,nouns,0.7528231,2.361727836,0.688092744
29,glass,nouns,0.6464646,2.434568904,0.641856675
30,glass,nouns,0.7898305,2.484299839,0.743425195
16,glove,nouns,0.01359833,1.176091259,0.043305439
17,glove,nouns,0.03663004,1.230448921,0.057582418
18,glove,nouns,0.06561086,1.278753601,0.127008894
19,glove,nouns,0.09756098,1.414973348,0.181932662
20,glove,nouns,0.1350365,1.602059991,0.199020604
21,glove,nouns,0.137931,1.643452676,0.231527094
22,glove,nouns,0.25,1.72427587,0.328571429
23,glove,nouns,0.3053435,1.770852012,0.392514159
24,glove,nouns,0.3602058,1.770852012,0.438416422
25,glove,nouns,0.4234234,1.806179974,0.497133497
26,glove,nouns,0.4585635,1.806179974,0.568474803
27,glove,nouns,0.4769231,1.880813592,0.592945013
28,glove,nouns,0.6185696,1.934498451,0.722111765
29,glove,nouns,0.5555556,1.959041392,0.673946033
30,glove,nouns,0.6644068,1.973127854,0.774644068
16,glue,nouns,0.0041841,0.698970004,0.067642957
17,glue,nouns,0.003663004,0.77815125,0.072039072
18,glue,nouns,0.02941176,1.079181246,0.121945701
19,glue,nouns,0.04878049,1.579783597,0.154810298
20,glue,nouns,0.05474453,1.591064607,0.179028334
21,glue,nouns,0.06403941,1.643452676,0.200865522
22,glue,nouns,0.1,1.698970004,0.304365079
23,glue,nouns,0.1221374,1.806179974,0.332801295
24,glue,nouns,0.1903945,1.806179974,0.379739072
25,glue,nouns,0.2462462,1.84509804,0.424734126
26,glue,nouns,0.2928177,1.851258349,0.511289935
27,glue,nouns,0.3846154,1.944482672,0.548694744
28,glue,nouns,0.5069009,2.012837225,0.676281302
29,glue,nouns,0.4494949,2.164352856,0.624532619
30,glue,nouns,0.5932203,2.178976947,0.731976797
16,go,verbs,0.2479079,3.97391257,0.076628838
17,go,verbs,0.3369963,4.005137596,0.088135107
18,go,verbs,0.4547511,4.054191577,0.143724949
19,go,verbs,0.5579268,4.098020386,0.189164615
20,go,verbs,0.5912409,4.143764015,0.208843035
21,go,verbs,0.6650246,4.177969136,0.239375028
22,go,verbs,0.72,4.213092551,0.3488301
23,go,verbs,0.8015267,4.244549243,0.399655211
24,go,verbs,0.8216123,4.307731306,0.441186098
25,go,verbs,0.8498498,4.343625195,0.491224931
26,go,verbs,0.8839779,4.375499008,0.573849025
27,go,verbs,0.8717949,4.410810964,0.593094143
28,go,verbs,0.9498118,4.448845396,0.722484005
29,go,verbs,0.9343434,4.489367775,0.665544391
30,go,verbs,0.9627119,4.521504202,0.770188974
16,gonna,function_words,0.009414226,3.806790272,0.075108489
17,gonna,function_words,0.01831502,3.835373452,0.087755876
18,gonna,function_words,0.03846154,3.881384657,0.146583297
19,gonna,function_words,0.07621951,3.909876818,0.192806639
20,gonna,function_words,0.08029197,3.944186461,0.21194288
21,gonna,function_words,0.09359606,3.981456167,0.243762362
22,gonna,function_words,0.17,4.010130277,0.353057463
23,gonna,function_words,0.2480916,4.036109667,0.40218961
24,gonna,function_words,0.296741,4.1069724,0.445003613
25,gonna,function_words,0.3063063,4.136498608,0.49475444
26,gonna,function_words,0.441989,4.161577611,0.576633074
27,gonna,function_words,0.4512821,4.185145358,0.594489473
28,gonna,function_words,0.6235885,4.220265034,0.725421615
29,gonna,function_words,0.5757576,4.26587866,0.670109436
30,gonna,function_words,0.6881356,4.300899688,0.771612456
16,good,adjectives,0.08472803,3.756788199,0.074060572
17,good,adjectives,0.1282051,3.7846886,0.083447878
18,good,adjectives,0.1832579,3.8359441,0.135892156
19,good,adjectives,0.25,3.866050924,0.180853591
20,good,adjectives,0.2846715,3.907518846,0.202221126
